__CLASS__,redirect_url,salary_is_predicted,latitude,longitude,salary_max,contract_type,id,created,description,title,adref,salary_min,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190432?utm_medium=api&utm_source=aa0fc1e4,0,52.4058,-1.51266,80000.0,,5865190432,2026-09-01T20:00:06Z,"Business Analyst Placement Programme Salary Expectations: £28,000 – £80,000 per annum Looking to start a career in Business Analysis? We are offering a structured pathway into Business Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become job-ready in as little as a few weeks. Our …",Business Analyst Placement Programme,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY1MTkwNDMyIn0.zZB371fKppzmdjfx9hS-vKn1P8zHId2nIL93WaJKulc,28000.0,"['UK', 'West Midlands', 'Coventry']","Coventry, West Midlands",Adzuna::API::Response::Location,Ad Warrior Ltd,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,186
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190435?utm_medium=api&utm_source=aa0fc1e4,0,53.480701,-2.23438,80000.0,,5865190435,2026-09-01T20:00:06Z,"Business Analyst Placement Programme Salary Expectations: £28,000 – £80,000 per annum Looking to start a career in Business Analysis? We are offering a structured pathway into Business Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become job-ready in as little as a few weeks. Our …",Business Analyst Placement Programme,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY1MTkwNDM1In0.AgMHxprozz8D7AEYViNQstQK-NmIiNq8Wgr5eX9aTIk,28000.0,"['UK', 'North West England', 'Greater Manchester', 'Manchester']","Manchester, Greater Manchester",Adzuna::API::Response::Location,Ad Warrior Ltd,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,187
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190430?utm_medium=api&utm_source=aa0fc1e4,0,51.526798,0.025682,80000.0,,5865190430,2026-09-01T20:00:06Z,"Business Analyst Placement Programme Salary Expectations: £28,000 – £80,000 per annum Looking to start a career in Business Analysis? We are offering a structured pathway into Business Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become job-ready in as little as a few weeks. Our …",Business Analyst Placement Programme,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY1MTkwNDMwIn0.Gr6P4d1C6cIuDQ3WlCW4F3omM42ETQyeuk9bXblmRx0,28000.0,"['UK', 'London', 'East London', 'Newham']","Newham, East London",Adzuna::API::Response::Location,Ad Warrior Ltd,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,188
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865186977?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=A2C2AF538F7A73920C829ED09CA28A3E637B2566,1,51.503378,-0.139134,58240.09,,5865186977,2026-09-01T19:33:28Z,"My Leading Banking client are looking for a talented and motivated Business Analyst to play a key role in supporting business case development, planning, control processes, impact evaluation and QA/testing. You'll identify impacts on the TOM, providing solutions to mitigate risks. You'll have the opportunity to work in a number of different business areas, including Financial Crime, Sales & Trading, Payments and Business Transformation. This is a high visibility and impactful role, working for …",Business Analyst AVP - Leading Bank,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY1MTg2OTc3In0.nijEBU_WblD573U6pKduiHXzUVw2DB2uWMpcqtV7P5E,58240.09,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Hunter Bond,Adzuna::API::Response::Company,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,189
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865169278?utm_medium=api&utm_source=aa0fc1e4,1,51.445578,-1.377547,33101.77,,5865169278,2026-09-01T19:16:23Z,"JOB DESCRIPTION We are seeking a proactive and adaptable Business Systems & Applications Analyst to join our team and support a range of IT and business improvement projects across the organisation. This is a hands-on role that will involve system enhancement, process automation, integration of key business tools, and user support and training. The ideal candidate will be comfortable working across departments from our production areas to our office, liaising with third-party vendors, and helpi…",IT Business Systems & Applications Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE2OTI3OCIsInMiOiJYTG9xd0hLbjhSRzloWlpvbVZMVkVRIn0.5lTdl3eRbKV9kU_03hV29ET4i3WIpNH6XCPRKOyxftE,33101.77,"['UK', 'South East England', 'West Berkshire', 'Newbury', 'Boxford']","Boxford, Newbury",Adzuna::API::Response::Location,Doves Farm Foods,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,190
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865162934?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=1895B67EEA8888F6B20B26322D6F57FDA3E17EFB,0,51.523772,-0.103815,195000.0,contract,5865162934,2026-09-01T19:09:46Z,"Adecco Pontoon is an employment consultancy. We put expertise, energy, and enthusiasm into improving everyone's chance of being part of the workplace. We respect and appreciate people of all ethnicities, generations, religious beliefs, sexual orientations, gender identities, and more. Job:Senior BA Front Office Specialist Location: London (2/3 days per week onsite) Contract: 6 months with possible extension Rate: £700 - £750 inside IR35 Overview We are seeking an experienced Sales & Trading Sub…",Senior Business Analyst - Front Office Specialist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE2MjkzNCIsInMiOiJYTG9xd0hLbjhSRzloWlpvbVZMVkVRIn0.PbUNsW6n3nw9eNurteedv1OhGVdolywzg8GkDjLXX3w,182000.0,"['UK', 'London', 'Central London', 'Farringdon']","Farringdon, Central London",Adzuna::API::Response::Location,Adecco,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,191
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865162761?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=AC432BF0A27AF214DCBDA71F56049FEE48DB68E8,0,,,136240.0,contract,5865162761,2026-09-01T19:09:33Z,Hays Technology is partnering with a leading financial services organisation seeking an excellent Data Analyst to join a growing Markets Non-Financial Risk team within a leading global financial services organisation. You will lead the data-related elements of projects focused on building and enhancing market abuse surveillance and other regulatory controls. This is a fast-paced delivery environment where you will work alongside experienced financial markets professionals and technology partner…,Business/ Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE2Mjc2MSIsInMiOiJYTG9xd0hLbjhSRzloWlpvbVZMVkVRIn0.0QuUJWBddDNdPduCE4IxRU7tDW0qHZ6Oq1SKi7ExCNE,136240.0,"['UK', 'Northern Ireland', 'County Antrim']","County Antrim, Northern Ireland",Adzuna::API::Response::Location,Hays Technology,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,192
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865162104?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=D067DCF315994465A0FCF18381641A097427E9BD,0,52.498349,-2.165019,60000.0,contract,5865162104,2026-09-01T19:09:02Z,"Senior Business Analyst At Dudley Building Society, we're proud to be a modern mutual with deep roots in the communities we serve. Guided by our purpose to Help People Live Better Lives, we're focused on making a positive difference for our members, colleagues and local communities through the way we work, the service we provide and the values we live every day. To help us continue delivering on this purpose, we're looking for a Senior Business Analyst to shape clear requirements, supporting ef…",Senior Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY1MTYyMTA0In0.mTMm7A9CESll3xa6p7_pBsHaxVBcckoNrMtpE7GTLdE,50000.0,"['UK', 'West Midlands', 'Kingswinford', 'Wall Heath']","Wall Heath, Kingswinford",Adzuna::API::Response::Location,Dudley Building Society,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,193
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865142336?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=F7B536696C25E3B0BC4DD600FBBF8B33CBE60DD4,0,52.694361,-2.454926,104520.0,contract,5865142336,2026-09-01T19:02:51Z,"Business Analyst - Digital (MTD - V&C CESA Futures) Rate: Maximum supplier rate £402 per day Location: Telford, 2 to 3 days onsite Working arrangement: Hybrid (2 to 3 days onsite) Contract length: 4 months IR35 Status: Capgemini Mandated INSIDE only Clearance Required: BPSSYour new companyYou will be supporting HMRC's Making Tax Digital (MTD) programme, which is transforming the UK tax system through digitally integrated tools and services. The programme aims to make tax easier for businesses, …",Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE0MjMzNiIsInMiOiJYTG9xd0hLbjhSRzloWlpvbVZMVkVRIn0.cUQb5i0c2GAChnHxVWrTwJTtXqwcamjBg1gyfrkAX9Y,104520.0,"['UK', 'West Midlands', 'Shropshire', 'Telford', 'Oakengates']","Oakengates, Telford",Adzuna::API::Response::Location,Hays Technology,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,194
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865140691?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=410BC7F6A6C091B8FD35E9F50658DB115EE9951F,0,52.694361,-2.454926,104520.0,contract,5865140691,2026-09-01T19:02:23Z,"Business Analyst, Government Gateway and Fraud Prevention Centre Rate: £402 per day Location: Telford, although location is flexible Working arrangement: To confirm Contract length: 6 months IR35 / engagement status: Inside IR35 Clearance: SC clearance requiredYour new company You will support critical national infrastructure work that is a high priority for HMRC and wider government. The assignment covers Government Gateway and Fraud Prevention Centre activities. Your new role As an end-to-end…",SC Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY1MTQwNjkxIn0.eq_tISfjrNcrL5Od8S_sQ_pYWXUT4uXND4wzstlh_Tg,9100.0,"['UK', 'West Midlands', 'Shropshire', 'Telford', 'Oakengates']","Oakengates, Telford",Adzuna::API::Response::Location,Hays Technology,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,195
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865016182?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=C8161BA10B9BB9B16ACD08F9DF4B3AA2CFABFE05,1,51.807701,-1.63666,48925.11,contract,5865016182,2026-09-01T16:54:44Z,"Contract: 12 month fixed term contract, part time (21 hours per week) Salary: £21,490 - £28,488 per annum (FTE £35,817 - £47,479) London Weighting Allowance: £2,373 per annum (£3,954 FTE) for London-based employees Location: Hybrid working from either Burford, Oxfordshire or Victoria, London Closing date: Sunday 20 September 2026 Interview date: 29, 30 September or 1 October 2026 Are you an experienced Business Analyst with a passion for improving systems, shaping future solutions and deliverin…",Business Analyst: Practice Management System,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTAxNjE4MiIsInMiOiJYTG9xd0hLbjhSRzloWlpvbVZMVkVRIn0.JWTjCuLu9zpmCR4_0oB192IgROu4BStf_8VwV8jPkNo,48925.11,"['UK', 'South East England', 'Oxfordshire', 'Burford']","Burford, Oxfordshire",Adzuna::API::Response::Location,Blue Cross,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,part_time,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,196
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865014896?utm_medium=api&utm_source=aa0fc1e4,1,,,41793.43,permanent,5865014896,2026-09-01T16:53:50Z,"Are you a driven experienced IT Business Analyst, who is seeking a new challenge? I have an exciting opportunity for a successful individual to join an ever growing company based in Midsomer Norton. In this role, you will serve as a critical link between business needs and technological solutions. The ideal candidate is required to develop, improve efficiency, and help implement strategic measures for the future of the company. You must be able to gather important company data and compile into …",IT Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY1MDE0ODk2In0.aBwwjtN0s6KMhACHG08bJLySQZZZihhQSWQfDCoGHR0,41793.43,['UK'],UK,Adzuna::API::Response::Location,Riverside Recruitment,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,197
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5864945934?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=9AE7E14EEBFEC2269F1985EF4534633C8327BF0F,0,52.694361,-2.454926,54600.0,contract,5864945934,2026-09-01T16:45:50Z,"Business Operations Analyst Telford / Hybrid - 2 days per week onsite £210 per day inside ir35 6 month contract We're looking for a proactive and organised Business Operations Analyst to join an Operations Team supporting Practice leadership and strategic delivery. You'll work closely with senior stakeholders to improve operational efficiency, support planning and governance, and ensure key business priorities are delivered effectively. Key Responsibilities Support business operations, governan…",Business Operations Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NDk0NTkzNCIsInMiOiJYTG9xd0hLbjhSRzloWlpvbVZMVkVRIn0.QcZHTKuMBbuzp4TbmIeoZu94ROBCxMmLRj3yJRGxAho,52000.0,"['UK', 'West Midlands', 'Shropshire', 'Telford', 'Oakengates']","Oakengates, Telford",Adzuna::API::Response::Location,CBSbutler Holdings Limited trading as CBSbutler,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,198
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5864943949?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=C8C1D47B3E35DA2E1EA35A8A69C03A3E6F85F7A7,1,51.435107,-2.849924,32304.57,contract,5864943949,2026-09-01T16:45:40Z,Hydro International Business Central Junior Support Analyst 18-Month Fixed-Term Contract  Location: Remote  Contract: 18-Month Fixed-Term Contract  Reporting to: IT Applications Manager Join Hydro International We are looking for a motivated and detail-oriented Business Central Junior Support Analyst to join our IT Applications team on an 18-month fixed-term contract. This role offers an excellent opportunity for someone with experience supporting Microsoft Dynamics 365 Business Central who is …,Business Central Junior Support Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY0OTQzOTQ5In0.giM_5eJKQXoaPPHsM2BztwDknIVjnYz1BCr3IlUldw8,32304.57,"['UK', 'South West England', 'North Somerset', 'Clevedon', 'Kenn']","Kenn, Clevedon",Adzuna::API::Response::Location,Hydro International,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,199
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5864941327?se=XLoqwHKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=AA3BF330C9404BB5F0CBD74059CE350721A583FD,0,52.694361,-2.454926,98800.0,contract,5864941327,2026-09-01T16:45:25Z,"Business Analyst Telford / Hybrid - 2-3 days onsite per week £380 per day Inside IR35 4-month initial contract We are looking for an experienced Business Analyst to support a major UK Government digital programme focused on Making Tax Digital (MTD) and the transformation of tax services. You'll work across a complex digital environment, gathering and analysing requirements, supporting system and high-level design, and working closely with technical and business stakeholders to translate custome…",Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWExvcXdIS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY0OTQxMzI3In0.yAk3yO5t5zZ3AHywiTDD3l5cHL9IVtkapAIDDC2OsZ8,91000.0,"['UK', 'West Midlands', 'Shropshire', 'Telford', 'Oakengates']","Oakengates, Telford",Adzuna::API::Response::Location,CBSbutler Holdings Limited trading as CBSbutler,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,200
