title,latitude,__CLASS__,redirect_url,salary_min,created,salary_max,salary_is_predicted,description,longitude,id,adref,company.__CLASS__,company.display_name,category.tag,category.label,category.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
Business Intelligence Analyst - SQL / Analytics (m/w/d),52.37688,Adzuna::API::Response::Job,https://www.adzuna.de/details/5855435937?utm_medium=api&utm_source=aa0fc1e4,,2026-08-25T16:45:53Z,,0,"Über Mittwald CM Service GmbH & Co. KG Wir sind 200 kreative Köpfe, die hier in Espelkamp an echt starken Lösungen für das Web von morgen arbeiten. Wir leben Web. Wir atmen Code. Und: Wir lieben Agenturen & Freelancer. Als Webhoster aus dem Herzen Deutschlands bieten wir Webprofis die Plattform, auf der sie mit ihren Webprojekten durchstarten. Maximal performant. Mega flexibel. 100% klimaneutral. So bringst du deine Skills ein: Dich erwartet eine Grüne Wiese: Du baust den BI-Bereich auf (Strukt…",8.63297,5855435937,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEw3Z2MtR2w4UkdVR0s3TDRna0lnZyIsImkiOiI1ODU1NDM1OTM3In0.djXfYhqmOp3z2tMbjDZEAkk0N96fjqZGsIk-mg3_YyY,Adzuna::API::Response::Company,Workwise GmbH,unknown,Unknown,Adzuna::API::Response::Category,"Espelkamp, Minden-Lübbecke (Kreis)","['Deutschland', 'Nordrhein-Westfalen', 'Minden-Lübbecke (Kreis)', 'Espelkamp']",Adzuna::API::Response::Location,full_time,,de,Germany,EUR,BI Analyst,business intelligence analyst,1,2026-09-01 08:44:34.761705+00:00,8
Data Analyst / Business Intelligence Manager (m/w/d),49.49619,Adzuna::API::Response::Job,https://www.adzuna.de/details/5834805252?utm_medium=api&utm_source=aa0fc1e4,,2026-08-09T17:46:22Z,,0,"Ihre Aufgaben • Du baust unsere Business-Intelligence-Landschaft strategisch aus: von der Datenarchitektur über Dashboards bis hin zu Self-Service-Reporting für alle Fachbereiche • Du analysierst Performance-Daten aus Webshop, Marktplätzen, CRM, Paid Media und Logistik – und leitest daraus konkrete Handlungsempfehlungen für das Management ab • Du entwickelst KPIs, Forecasts und Szenarien, die unseren Wachstumskurs steuerbar machen (Umsatz, Marge, CAC, LTV, Retention, Lagerbestände, Channel-Prof…",8.49077,5834805252,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEw3Z2MtR2w4UkdVR0s3TDRna0lnZyIsImkiOiI1ODM0ODA1MjUyIn0.lqfItzwD3wVmqvPxnoW7IZikK-D9dIFTXClcAOkfYd0,Adzuna::API::Response::Company,bedrop,unknown,Unknown,Adzuna::API::Response::Category,"Wohlgelegen, Mannheim","['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Wohlgelegen']",Adzuna::API::Response::Location,full_time,,de,Germany,EUR,BI Analyst,business intelligence analyst,1,2026-09-01 08:44:34.761705+00:00,9
(Junior) Business Intelligence Analyst (m/w/d),48.13258,Adzuna::API::Response::Job,https://www.adzuna.de/details/5834803083?utm_medium=api&utm_source=aa0fc1e4,,2026-08-09T17:43:00Z,,0,"Aufgaben Als (Junior) BI Analyst:in bist du Teil unseres kleinen, schlagkräftigen Data-Teams und arbeitest eng mit Data Engineering, Data Science sowie dem Head of IT zusammen. Du hilfst dabei, unseren bestehenden BI-Stack weiter auszubauen und weiterzuentwickeln, externe Abhängigkeiten zu reduzieren und Daten stärker in den Alltag unserer Fachbereiche – insbesondere Finance und Accounting – zu bringen. Weiterentwicklung und Pflege von Power BI Dashboards und Datenmodellen Enge Zusammenarbeit m…",11.59129,5834803083,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEw3Z2MtR2w4UkdVR0s3TDRna0lnZyIsImkiOiI1ODM0ODAzMDgzIn0.UJpcoivRtr_XxlhuUBc4NMAJQ_ypgVyYRzcOFNAvZ8I,Adzuna::API::Response::Company,medermis clinics,unknown,Unknown,Adzuna::API::Response::Category,"Au-Haidhausen, München","['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Au-Haidhausen']",Adzuna::API::Response::Location,full_time,,de,Germany,EUR,BI Analyst,business intelligence analyst,1,2026-09-01 08:44:34.761705+00:00,10
Praktikum im E-Business - Business Intelligence & Digital Analyst - Ulm,48.38124,Adzuna::API::Response::Job,https://www.adzuna.de/details/5829149175?utm_medium=api&utm_source=aa0fc1e4,,2026-08-05T16:37:18Z,,0,"Im Produktsegment Kühl- und Gefriergeräte entwickelt, fertigt und verkauft Liebherr bereits seit 1954 ein breites Spektrum an effizienten Kühl- und Gefriergeräten für den privaten und professionellen Einsatz. Um Kunden stets mit innovativen Lösungen zu begeistern, werden dabei deren Bedürfnisse in den Mittelpunkt gesetzt und die Grenzen des bisher Machbaren immer wieder neu definiert. Kühl- und Gefriergeräte von Liebherr gelten in der Branche und bei Kunden als Symbol für höchste Qualität – heu…",9.89876,5829149175,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyOTE0OTE3NSIsInMiOiI0TDdnYy1HbDhSR1VHSzdMNGdrSWdnIn0.4ItD1Z36Fw-y2T1Y1Km6i0lDDfsg2B-Fyoz-BcJ1N70,Adzuna::API::Response::Company,Liebherr-Hausgeräte Ochsenhausen GmbH,unknown,Unknown,Adzuna::API::Response::Category,"Ermingen, Ulm","['Deutschland', 'Baden-Württemberg', 'Ulm', 'Ermingen']",Adzuna::API::Response::Location,,contract,de,Germany,EUR,BI Analyst,business intelligence analyst,1,2026-09-01 08:44:34.761705+00:00,11
Data Analyst / Business Intelligence Manager (m/w/d),49.49619,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802980572?utm_medium=api&utm_source=aa0fc1e4,,2026-07-16T16:08:08Z,,0,"Über uns Während unsere Großeltern noch regelmäßig natürliche Produkte wie Honig und Propolis in die Ernährung der Familie zur Unterstützung des Immunsystems integrierten, findet man heute so gut wie keine natürlichen Produkte mehr. Genau das wollen wir mit bedrop ändern! Wir bringen Natur und Wissenschaft zusammen. Dafür entwickeln wir Premium-Produkte im Bereich Consumer Healthcare und Beauty, die echten Mehrwert für unsere Kunden schaffen. Unsere Marke wächst stark – über unseren Webshop gen…",8.49077,5802980572,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk4MDU3MiIsInMiOiI0TDdnYy1HbDhSR1VHSzdMNGdrSWdnIn0.ZEbw42bUSPRawSuCmN7g22T0-2qitatnU3f57tCt74Y,Adzuna::API::Response::Company,bedrop,unknown,Unknown,Adzuna::API::Response::Category,"Wohlgelegen, Mannheim","['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Wohlgelegen']",Adzuna::API::Response::Location,full_time,,de,Germany,EUR,BI Analyst,business intelligence analyst,1,2026-09-01 08:44:34.761705+00:00,12
Business Intelligence & Automation Analyst (m/w/d),52.57177,Adzuna::API::Response::Job,https://www.adzuna.de/details/5746660312?utm_medium=api&utm_source=aa0fc1e4,,2026-05-31T22:37:58Z,,0,"Wir haben viel zu bieten, auch als Arbeitgeber! Als mittelständischer Konzern mit rund 750 Mitarbeitenden und Hauptsitz in Berlin (Deutschland) bieten wir Ihnen spannende Aufgaben in allen Bereichen entlang der Wertschöpfungskette. In den zwei Geschäftsbereichen Mailing & Shipping Solutions und Digital Business Solutions arbeiten unsere Teams international zusammen. Bereits seit über 100 Jahren entwickeln wir für unsere Kunden umfassende Lösungen, die den Büro- und Arbeitsalltag einfacher und e…",13.43762,5746660312,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjY2MDMxMiIsInMiOiI0TDdnYy1HbDhSR1VHSzdMNGdrSWdnIn0.4_CAAgtdFMoX_YgD4MAF7ll5DSOc4NrJdencYdZEUGU,Adzuna::API::Response::Company,Azolver,it-jobs,IT-Stellen,Adzuna::API::Response::Category,"Heinersdorf, Berlin","['Deutschland', 'Berlin', 'Heinersdorf']",Adzuna::API::Response::Location,full_time,,de,Germany,EUR,BI Analyst,business intelligence analyst,1,2026-09-01 08:44:34.761705+00:00,13
Data Analyst / Business Intelligence Analyst (m/w/d),48.14093,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727102241?utm_medium=api&utm_source=aa0fc1e4,,2026-05-12T22:30:05Z,,0,"DAS MACHST DU BEI DER BASE CAMP Aufbau und Weiterentwicklung von Management- und Investoren-Reporting im PE-Kontext (KPI-Set, Datenquellen, Berechnungslogik, Report-Struktur). Integration und Aufbereitung von Daten aus relevanten Systemen/Dateien für eine belastbare Reporting-Basis. Sicherstellung von Datenqualität und Konsistenz entlang der Reporting-Kette (Plausibilitätschecks, definierte Standards, saubere Übergaben zwischen Tools/Quellen). DAMIT PUNKTEST DU BEI UNS Abgeschlossenes Masterstu…",11.56907,5727102241,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEw3Z2MtR2w4UkdVR0s3TDRna0lnZyIsImkiOiI1NzI3MTAyMjQxIn0.GixZaLqDCCduz1UJH1ufDKs1bv7FNRWlHvR7TgPMrBM,Adzuna::API::Response::Company,base camp management consulting,consultancy-jobs,Beraterstellen,Adzuna::API::Response::Category,"Altstadt-Lehel, München","['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']",Adzuna::API::Response::Location,full_time,,de,Germany,EUR,BI Analyst,business intelligence analyst,1,2026-09-01 08:44:34.761705+00:00,14
SAP Business Analyst (m/w/d),48.357096,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5864097966?se=hCDadOGl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=aa0fc1e4&v=04FCC2C7E7630ADE6B492C91374526C1426503AD,,2026-09-01T10:25:09Z,,0,"PATRIZIA: Ein führender Partner für globale Real Assets PATRIZIA bietet seit mehr als 40 Jahren Investitionsmöglichkeiten in Smart Real Assets für institutionelle, semi-professionelle und private Anleger, mit Fokus auf Immobilien und Infrastruktur. Die Investmentlösungen von PATRIZIA basieren auf den „DUEL“- Megatrends – Digitalisierung, Urbanisierung, Energiewende sowie modernes Leben – und nutzen die Chancen, die sich aus diesen transformativen globalen Veränderungen ergeben. PATRIZIA managt …",10.89379,5864097966,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NDA5Nzk2NiIsInMiOiJoQ0RhZE9HbDhSR0VlTEk3RG90bjRRIn0.WCFlt5ef1-NUJfKnLrS59ESu6x7FlybnMKdZV3evTGU,Adzuna::API::Response::Company,Patrizia SE,unknown,Unknown,Adzuna::API::Response::Category,"Augsburg, Augsburg (Kreis)","['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg']",Adzuna::API::Response::Location,,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,1
(Senior) Referent (m/w/d) – Banksteuerung / Meldewesen / Business Analyst,52.507706,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5864096691?se=hCDadOGl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=aa0fc1e4&v=753CFD4FCEC04E3D00856D9E83611BB0003376E8,,2026-09-01T10:24:11Z,,0,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",13.420806,5864096691,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaENEYWRPR2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODY0MDk2NjkxIn0.SZ93MJ-kzxnUbqvrKQBSf2WE1FXiv7mV_EtR3qzkHXs,Adzuna::API::Response::Company,S Rating und Risikosysteme GmbH,accounting-finance-jobs,Stellen aus Buchhaltung & Finanzwesen,Adzuna::API::Response::Category,"Berlin, Deutschland","['Deutschland', 'Berlin']",Adzuna::API::Response::Location,,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,2
"IT Business Analyst Warenwirtschaft im Stationary Retail (m/w/d) - Business Analysis, Ingenieur",50.940164,Adzuna::API::Response::Job,https://www.adzuna.de/details/5864048178?utm_medium=api&utm_source=aa0fc1e4,,2026-09-01T09:39:34Z,,0,"Ort: 51149 Köln | Vertragsart: Vollzeit, befristet auf 2 Jahre | Job-ID: 957219  Dein Home of IT: REWE digital Wir sind das Zuhause für alle, die sich in der digitalen Welt tummeln. Ein Tech-Team, in dem IT- und Non-IT-Spezialist:innen aus verschiedensten Bereichen zusammenarbeiten. Gemeinsam erwecken wir Innovationen zum Leben – für den Handel und den Alltag von Millionen Menschen. Dein Potenzial ist die Basis für unseren Fortschritt. Wir feiern und fördern dich, so wie du bist. So schaffen wi…",6.969972,5864048178,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaENEYWRPR2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODY0MDQ4MTc4In0.dPYHVp2i2zFgwPpx_H7eXw5jbXxldr6w5Xp7MXmgRPk,Adzuna::API::Response::Company,REWE digital GmbH,graduate-jobs,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,"Köln, Nordrhein-Westfalen","['Deutschland', 'Nordrhein-Westfalen', 'Köln']",Adzuna::API::Response::Location,,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,3
Senior Business Analyst:in im Consulting,52.378818,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5863939617?se=hCDadOGl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=aa0fc1e4&v=00DF8833B38C5D06DD3B9167CEF02DBE48A0789B,,2026-09-01T07:46:00Z,,0,"Wir wachsen und schlagen ein neues Kapitel auf! Für unseren neuen Standort in Hannover suchen wir Menschen, die nicht nur fachlich als Business Analyst:innen glänzen, sondern auch Lust haben, unsere neue Präsenz von Grund auf mitzugestalten. Als (Senior) Business Analyst:in im Consulting arbeitest Du insbesondere an individuellen Softwarelösungen für unsere Kunden wie Banken, Versicherungen und Handel. “Schema F” ist für uns ein Fremdwort. Wir sind ein Team aus motivierten Fachexpert:innen, die…",9.742751,5863939617,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaENEYWRPR2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzOTM5NjE3In0.QZs0KB1HVRm-azSjPYNhgeD-z3W7h8qtEFVstDdPmOE,Adzuna::API::Response::Company,viadee Unternehmensberatung AG,unknown,Unknown,Adzuna::API::Response::Category,"Hannover, Region Hannover (Kreis)","['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']",Adzuna::API::Response::Location,,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,4
Duales Studium Wirtschaftsinformatik B.Sc. - IT-Business-Analyst (m/w/d),51.89167,Adzuna::API::Response::Job,https://www.adzuna.de/details/5863914029?utm_medium=api&utm_source=aa0fc1e4,25000.0,2026-09-01T07:35:08Z,40000.0,0,"Salary: 25.000 - 40.000 € per year Requirements: Abitur oder Fachabitur (bald oder bereits vorhanden) Interesse an IT- und Wirtschaftsthemen Aufgeschlossen, kommunikativ und kontaktfreudig Neugierig, detailgenau und kritisch hinterfragend Freude an agiler Teamarbeit und engagierter Mitarbeit Sehr gute Deutschkenntnisse (mind. C1) und gute Englischkenntnisse Responsibilities: Wir arbeiten in den Praxisphasen in agilen Teams an der Weiterentwicklung unserer Produkte Wir arbeiten fachliche Anforde…",7.57826,5863914029,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaENEYWRPR2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzOTE0MDI5In0.uYXsq-R3gjoxakg7-bz3c7U1ACV-W1EsGmubdxk6KqQ,Adzuna::API::Response::Company,Atruvia AG,it-jobs,IT-Stellen,Adzuna::API::Response::Category,"Stadt Ascheberg, Münster","['Deutschland', 'Nordrhein-Westfalen', 'Münster', 'Stadt Ascheberg']",Adzuna::API::Response::Location,,contract,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,5
Senior Business Analyst in Consulting - L21s GmbH,52.507706,Adzuna::API::Response::Job,https://www.adzuna.de/details/5863811858?utm_medium=api&utm_source=aa0fc1e4,,2026-09-01T06:44:09Z,,0,"Als Business Analyst in Consulting bei L21s kannst du von Anfang an Verantwortung übernehmen und hast die Gelegenheit, mit unserer Firma zu wachsen. In deiner Rolle unterstützt du unsere Kunden in operativen und strategischen IT-Projekten, analysierst komplexe Problemstellungen und erarbeitest anschlussfähige Lösungskonzepte. Bei L21s arbeitest du in einem dynamischen Startup ohne strikte Hierarchien und mit Start-Up typischen Benefits (jährliches Schulungsbudget zur freien Verwendung, regelmäß…",13.420806,5863811858,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzgxMTg1OCIsInMiOiJoQ0RhZE9HbDhSR0VlTEk3RG90bjRRIn0.TEo1MSqOPh77j3TXB4cxS2hrUcNkKdJBYYhFsod7PIg,Adzuna::API::Response::Company,L21s GmbH,it-jobs,IT-Stellen,Adzuna::API::Response::Category,"Berlin, Deutschland","['Deutschland', 'Berlin']",Adzuna::API::Response::Location,,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,6
Senior Business Analyst (m/w/d) - ALL IN GROUP GmbH (myposter),,Adzuna::API::Response::Job,https://www.adzuna.de/details/5863811381?utm_medium=api&utm_source=aa0fc1e4,,2026-09-01T06:43:47Z,,0,"HEY DU! Für unser zentrales Daten & KI Team suchen wir ab sofort an unserem Standort im Herzen von München einen Senior Business Analyst (m/w/d) in Voll- oder Teilzeit . Du liebst es, aus komplexen Daten klare Entscheidungen zu machen? Du hast richtig Bock, zwischen Business, Tech und operativem Alltag zu übersetzen und Dinge ins Rollen zu bringen? Du willst nah an den Prozessen arbeiten und mit Deinen Insights spürbar etwas bewegen? Dann bist Du bei uns goldrichtig! Tätigkeiten Du übernimmst d…",,5863811381,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzgxMTM4MSIsInMiOiJoQ0RhZE9HbDhSR0VlTEk3RG90bjRRIn0.AfVWHd3E2ey-5K-77zzGcznCKHaI01RMc1Ai3CWE_9Q,Adzuna::API::Response::Company,ALL IN GROUP GmbH ,it-jobs,IT-Stellen,Adzuna::API::Response::Category,"München, München (Kreis)","['Deutschland', 'Bayern', 'München (Kreis)', 'München']",Adzuna::API::Response::Location,,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,7
Senior Business Analyst - Core Insurance (m/w/x) Guidewire & Business Process in Hamburg,53.557429,Adzuna::API::Response::Job,https://www.adzuna.de/details/5863754010?utm_medium=api&utm_source=aa0fc1e4,,2026-09-01T04:54:34Z,,0,"Wir sind Teil von NTT DATA, einem führenden Anbieter von Unternehmens- und Technologiedienstleistungen, KI und digitaler Infrastruktur mit einem Umsatz von über 30 Mrd. $. Als Global Top Employer betreut NTT DATA 75 % der Fortune Global 100-Unternehmen und entwickelt mit Expert:innen in über 70 Ländern gemeinsam innovative Lösungen, die dazu inspirieren, Neues zu wagen und Erfolge sichtbar zu machen. In der DACH-Region sind wir an 15 Standorten in Deutschland, Österreich und der Schweiz vertret…",9.987297,5863754010,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2Mzc1NDAxMCIsInMiOiJoQ0RhZE9HbDhSR0VlTEk3RG90bjRRIn0.i4MIUne7WwLlprL7g2pVY1r8vKtUdVBIRiii-UOOf2g,Adzuna::API::Response::Company,NTT DATA Deutschland SE von Jobs-Daheim.de,it-jobs,IT-Stellen,Adzuna::API::Response::Category,"Hamburg, Deutschland","['Deutschland', 'Hamburg']",Adzuna::API::Response::Location,full_time,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,8
Business Analyst im Bereich ERP & Eco Systeme (m/w/d),,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5863752809?se=hCDadOGl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=aa0fc1e4&v=D68CBFC15CFA947A709D4374EFB0BC0F9B71CEAB,,2026-09-01T04:50:55Z,,0,"Gestalte mit uns die schlüssellose Zukunft! Wir sind Pionier der digitalen Schließtechnik und sorgen mit einem Team von über 550 Mitarbeitern dafür, dass das Leben der Menschen sicherer und komfortabler wird. Denn wir öffnen nicht nur Türen, sondern auch Wege zu geschützteren und intelligenteren Lebensräumen. Dies erreichen wir durch kontinuierliche Innovation, Teamgeist und eine tief verwurzelte Leidenschaft für die Branche. Als Business Analyst: in entwickelst du unsere ERP-Landschaft von ein…",,5863752809,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2Mzc1MjgwOSIsInMiOiJoQ0RhZE9HbDhSR0VlTEk3RG90bjRRIn0.6aIGTBxCSo-zC63eq6dKZQxkrd1WxEoVwoHn_8z7QZg,Adzuna::API::Response::Company,SimonsVoss Technologies GmbH,unknown,Unknown,Adzuna::API::Response::Category,Deutschland,['Deutschland'],Adzuna::API::Response::Location,,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,9
Business Analyst Transportmanagement (m/w/d),50.129683,Adzuna::API::Response::Job,https://www.adzuna.de/details/5863750862?utm_medium=api&utm_source=aa0fc1e4,,2026-09-01T04:49:41Z,,0,"Aufgaben: Analyse und Optimierung von Geschäftsprozessen in Logistik und Supply Chain Erhebung, Dokumentation und Priorisierung von Business Requirements in Zusammenarbeit mit den Fachbereichen Weiterentwicklung von SAP TM und SAP SD zur Unterstützung logistischer Prozesse Erstellung von Fachkonzepten, Prozessdokumentationen und User Stories Durchführung von Fehleranalysen sowie Identifikation von Optimierungspotenzialen im operativen Betrieb Unterstützung bei der kontinuierlichen Verbesserung …",8.650578,5863750862,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2Mzc1MDg2MiIsInMiOiJoQ0RhZE9HbDhSR0VlTEk3RG90bjRRIn0.otOnE7qwKMiHNKxvpEcbRzZqbt0zsbRntgwtazIDtlU,Adzuna::API::Response::Company,engineering people GmbH,unknown,Unknown,Adzuna::API::Response::Category,"Frankfurt am Main, Hessen","['Deutschland', 'Hessen', 'Frankfurt am Main']",Adzuna::API::Response::Location,full_time,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,10
Business Analyst Data Science (m/w/d),53.61011,Adzuna::API::Response::Job,https://www.adzuna.de/details/5863612058?utm_medium=api&utm_source=aa0fc1e4,,2026-09-01T02:47:57Z,,0,"Die Koordination der EDEKA-Strategie erfolgt in der Hamburger EDEKA-Zentrale. Sie steuert das nationale Warengeschäft ebenso wie die erfolgreiche Kampagne „Wir lieben Lebensmittel“ und gibt vielfältige Impulse zur Realisierung verbundübergreifender Ziele. Mit dem Tochterunternehmen Netto Marken-Discount setzt sie darüber hinaus erfolgreiche Akzente im Discountgeschäft. EDEKA erzielte 2025 mit rund 10.900 Märkten und rund 417.500 Mitarbeitenden einen Umsatz von 77,3 Mrd. Euro. Mit rund 20.900 Au…",10.01166,5863612058,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzYxMjA1OCIsInMiOiJoQ0RhZE9HbDhSR0VlTEk3RG90bjRRIn0.eiB3GXtqJfgTNiRbMENUvk5qF504DEBOBUlTyVNXj_I,Adzuna::API::Response::Company,EDEKA ZENTRALE Stiftung & Co. KG,unknown,Unknown,Adzuna::API::Response::Category,"Alsterdorf, Hamburg","['Deutschland', 'Hamburg', 'Alsterdorf']",Adzuna::API::Response::Location,full_time,permanent,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-01 08:44:34.761705+00:00,11
