job_key,job_id,job_title,primary_role_family,title_role_family,selected_role_family,matched_role_families,matched_search_terms,search_term_count,role_family_count,role_resolution_method,role_review_required,company,company_disclosed,category,country_code,country,currency,location,city,region,location_hierarchy,location_area,latitude,longitude,workplace_type,contract_type,contract_time,published_at,published_date,publication_year,publication_month,publication_year_month,snapshot_date,days_since_publication,salary_min,salary_max,salary_midpoint,has_salary,salary_is_predicted,salary_invalid_nonpositive,job_description,job_url,collected_at_utc,first_seen_at,last_seen_at,times_seen
es-5804499911,5804499911,Expert Business Analyst (m/f/d),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Allianz,True,Unknown,es,Spain,EUR,España,,,España,"[""Espa\u00f1a""]",,,Not specified,Not specified,Not specified,2026-07-17 09:16:36+00:00,2026-07-17,2026,7,2026-07,2026-09-03,48,,,,False,False,False,"130 years of trust, time to shape what’s next. Allianz Group is one of the world’s leading insurers and asset managers – built on over a century of stability, expertise, and financial strength. Allianz Services is where that legacy meets the future. 8,200 people. Eight countries. Three continents. We deliver specialized services to clients within Allianz Group, powered by AI, advanced analytics, and a mindset that refuses to stand still. From core insurance operations to engineering and consult…",https://www.adzuna.es/details/5804499911?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5804096726,5804096726,Senior Business analyst,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Manychat,True,Unknown,es,Spain,EUR,Barcelona,Barcelona,Cataluña,España | Cataluña | Barcelona | Barcelona,"[""Espa\u00f1a"", ""Catalu\u00f1a"", ""Barcelona"", ""Barcelona""]",41.380002,2.168131,Not specified,Not specified,Not specified,2026-07-17 03:10:02+00:00,2026-07-17,2026,7,2026-07,2026-09-03,48,,,,False,False,False,"WHO WE ARE: Manychat is a leading Chat Marketing platform. We help businesses engage with their customers on Instagram, Facebook Messenger, WhatsApp, and Telegram. Trusted by over 1 million brands in 170 countries, we're an official Meta Business Partner, backed by top investors, including Bessemer Venture Partners. With 250 teammates across international offices in Austin, Barcelona, Yerevan, São Paulo, and Amsterdam — Manychat helps businesses across the globe improve their ROI and grow faste…",https://www.adzuna.es/details/5804096726?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5802304797,5802304797,Business Analyst con Francés,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Sopra-Steria,True,Unknown,es,Spain,EUR,Madrid,Madrid,Comunidad de Madrid,España | Comunidad de Madrid | Madrid | Madrid,"[""Espa\u00f1a"", ""Comunidad de Madrid"", ""Madrid"", ""Madrid""]",40.426012,-3.684093,Not specified,Not specified,Not specified,2026-07-16 07:03:16+00:00,2026-07-16,2026,7,2026-07,2026-09-03,49,,,,False,False,False,"Descripción de la empresa Porque trabajar en Sopra Steria, también es sentir Sopra Steria . Somos un reconocido líder europeo en consultoría, servicios digitales y desarrollo de software, con cerca de 56.000 empleados en casi 30 países y más de 4.000 en España. Nos enfocamos en las personas, en su formación y desarrollo profesional, lo que nos impulsa a crecer y mejorar constantemente. Tenemos pasión por lo digital y al igual que tú, buscamos la mejor de las aventuras. Queremos que tu día a día…",https://www.adzuna.es/details/5802304797?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5796275001,5796275001,Business Analyst - Financial Modelling - Iberia,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,GreenYellow,True,Trabajos en contabilidad y finanzas,es,Spain,EUR,España,,,España,"[""Espa\u00f1a""]",,,Not specified,Not specified,Not specified,2026-07-11 01:14:24+00:00,2026-07-11,2026,7,2026-07,2026-09-03,54,,,,False,False,False,"About GreenYellow Since 2007, GreenYellow brings its expertise to be the partner of its customers in their energy transition. GreenYellow offers, to local SMEs and International Corporations, adapted solutions for energy efficiency and green energy production thanks to the know-how of its more than 600 employees on 4 continents (GreenYellow has established teams in Europe, Latin America, South East Asia, Indian Ocean and Africa). Since its inception, GreenYellow applies its successful approach:…",https://www.adzuna.es/details/5796275001?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5795188847,5795188847,Beca curricular – Business Analyst,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Verisure,True,Unknown,es,Spain,EUR,"Boadilla del Monte, Madrid",Boadilla del Monte,Comunidad de Madrid,España | Comunidad de Madrid | Madrid | Boadilla del Monte,"[""Espa\u00f1a"", ""Comunidad de Madrid"", ""Madrid"", ""Boadilla del Monte""]",40.428291,-3.855147,Not specified,Not specified,Not specified,2026-07-10 09:08:10+00:00,2026-07-10,2026,7,2026-07,2026-09-03,55,,,,False,False,False,"Securitas Direct es ahora Verisure, también en España. ¿Tu primera experiencia profesional? ¡Que sea con impacto! Si quieres empezar tu carrera en un entorno dinámico y aprender de proyectos reales, este es tu sitio. Dentro del área de Alianzas Estratégicas, trabajarás con partners líderes en su sector y formarás parte del equipo de Desarrollo de Negocio, donde tendrás la oportunidad de colaborar en iniciativas clave, analizar datos y contribuir a la toma de decisiones en un entorno real de neg…",https://www.adzuna.es/details/5795188847?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5795188874,5795188874,Business Analyst junior con Francés,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Sopra Steria,True,Unknown,es,Spain,EUR,España,,,España,"[""Espa\u00f1a""]",,,Not specified,Not specified,Not specified,2026-07-10 09:08:10+00:00,2026-07-10,2026,7,2026-07,2026-09-03,55,,,,False,False,False,"Descripción de la empresa Porque trabajar en Sopra Steria, también es sentir Sopra Steria . Somos un reconocido líder europeo en consultoría, servicios digitales y desarrollo de software, con cerca de 56.000 empleados en casi 30 países y más de 4.000 en España. Nos enfocamos en las personas, en su formación y desarrollo profesional, lo que nos impulsa a crecer y mejorar constantemente. Tenemos pasión por lo digital y al igual que tú, buscamos la mejor de las aventuras. Queremos que tu día a día…",https://www.adzuna.es/details/5795188874?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5795133088,5795133088,Principal Business Analyst - ENT International (OLM & RLM),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Medtronic,True,Unknown,es,Spain,EUR,Madrid,Madrid,Comunidad de Madrid,España | Comunidad de Madrid | Madrid | Madrid,"[""Espa\u00f1a"", ""Comunidad de Madrid"", ""Madrid"", ""Madrid""]",40.429254,-3.724726,Not specified,Not specified,Not specified,2026-07-10 07:24:40+00:00,2026-07-10,2026,7,2026-07,2026-09-03,55,,,,False,False,False,"Careers that change lives start here. Medtronic is a global leader in healthcare technology with a Mission to alleviate pain, restore health, and extend life. Our 95,000 employees work across more than 150 countries to put patients first - developing innovative medical technologies that improve the lives of 72 million patients each year. Your unique talents will help shape the future of healthcare while building a career grounded in purpose, growth, and impact. A Day in the Life We are looking …",https://www.adzuna.es/details/5795133088?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5793156552,5793156552,Growth Strategy Analyst - New Business (VIE) - Barcelona,Business Analyst,,Business Analyst,Business Analyst,business analyst,1,1,Single search family,False,Papernest,True,Unknown,es,Spain,EUR,"Sant Adrià de Besòs, Barcelona",Sant Adrià de Besòs,Cataluña,España | Cataluña | Barcelona | Sant Adrià de Besòs,"[""Espa\u00f1a"", ""Catalu\u00f1a"", ""Barcelona"", ""Sant Adri\u00e0 de Bes\u00f2s""]",41.399672,2.20397,Not specified,Not specified,Not specified,2026-07-08 23:32:19+00:00,2026-07-08,2026,7,2026-07,2026-09-03,57,,,,False,False,False,"Since 2015, papernest has been transforming the way people manage their contracts, making subscription, management, and switching simple through one smart, intuitive platform. We have supported more than 2 million customers across France, Spain, and Italy. Along the way, we have continued to invest in new verticals, establishing papernest as a high-performing, innovative, and competitive scale-up in a fast-growing market. With over 900 employees, we are strengthening our position as a European …",https://www.adzuna.es/details/5793156552?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5790664903,5790664903,RESEARCH ANALYST BUSINESS EXECUTION,Business Analyst,,Business Analyst,Business Analyst,business analyst,1,1,Single search family,False,BBVA,True,Unknown,es,Spain,EUR,"Alcobendas, Madrid",Alcobendas,Comunidad de Madrid,España | Comunidad de Madrid | Madrid | Alcobendas,"[""Espa\u00f1a"", ""Comunidad de Madrid"", ""Madrid"", ""Alcobendas""]",40.504972,-3.638412,Not specified,Not specified,Not specified,2026-07-07 09:12:56+00:00,2026-07-07,2026,7,2026-07,2026-09-03,58,,,,False,False,False,"Excited to grow your career? BBVA is a global company with more than 160 years of history that operates in more than 25 countries where we serve more than 80 million customers. We are more than 121,000 professionals working in multidisciplinary teams with profiles as diverse as financiers, legal experts, data scientists, developers, engineers and designers. Learn more about the area: BBVA Research es el área de estudios económicos de BBVA. Analiza y hace previsiones sobre las principales tenden…",https://www.adzuna.es/details/5790664903?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5790240230,5790240230,RARO IS Power BI Developer / Administrator & Business Analyst,Business Analyst,Business Analyst,BI Analyst,BI Analyst | Business Analyst,BI analyst | business analyst,2,2,Title rule,False,ABB Robotics Poland Sp. z o.o.,True,Unknown,es,Spain,EUR,Madrid,Madrid,Comunidad de Madrid,España | Comunidad de Madrid | Madrid | Madrid,"[""Espa\u00f1a"", ""Comunidad de Madrid"", ""Madrid"", ""Madrid""]",40.429254,-3.724726,Not specified,Not specified,Not specified,2026-07-06 23:27:18+00:00,2026-07-06,2026,7,2026-07,2026-09-03,59,,,,False,False,False,"At ABB, we help industries outrun - leaner and cleaner. Here, progress is an expectation - for you, your team, and the world. As a global market leader, we’ll give you what you need to make it happen. It won’t always be easy, growing takes grit. But at ABB, you’ll never run alone. Run what runs the world. This role sits within ABB's Robotics business, a leading global robotics company. We're entering an exciting new chapter as we’ve announced the plan for SoftBank Group to acquire ABB Robotics.…",https://www.adzuna.es/details/5790240230?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5789442565,5789442565,SAP CPQ Business Analyst,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Sanoma Learning,True,Unknown,es,Spain,EUR,España,,,España,"[""Espa\u00f1a""]",,,Remote,Not specified,Not specified,2026-07-06 01:03:29+00:00,2026-07-06,2026,7,2026-07,2026-09-03,59,,,,False,False,False,"Job Title: Senior Agile Coach Location: Madrid, Tres Cantos or Barcelona Type: Full-time Work model: remote with occasional visits to the office (up to 1 time per year) Type of contract: permanent contract of employment About the position As an SAP CPQ Business Analyst, you’ll play an important role in shaping and developing our newly implemented Clarity / SAP CPQ solution. Your work will directly support Sales teams across Sanoma’s different operating companies in Europe. You’ll join an inter…",https://www.adzuna.es/details/5789442565?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5788551290,5788551290,HQ - AI Business Analyst (German-speaking),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Job&Talent,True,Trabajos en informática,es,Spain,EUR,España,,,España,"[""Espa\u00f1a""]",,,Not specified,Not specified,Not specified,2026-07-05 01:02:34+00:00,2026-07-05,2026,7,2026-07,2026-09-03,60,,,,False,False,False,"Join us to shape the future of work: your next adventure awaits! What you’ll be doing Partner with Strategy, Finance, Operations, and Commercial teams to design and implement AI-enabled initiatives that enhance performance and accelerate growth across markets Translate complex datasets into actionable insights, identifying opportunities where automation and intelligent systems can improve pricing, sales effectiveness, and market expansion strategies Conduct deep-dive analyses on business perfor…",https://www.adzuna.es/details/5788551290?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
es-5788549885,5788549885,Finance Business Partner Senior Analyst,Business Analyst,,Business Analyst,Business Analyst,business analyst,1,1,Single search family,False,HBX Group,True,Trabajos en contabilidad y finanzas,es,Spain,EUR,España,,,España,"[""Espa\u00f1a""]",,,Not specified,Not specified,Not specified,2026-07-05 01:01:57+00:00,2026-07-05,2026,7,2026-07,2026-09-03,60,,,,False,False,False,"HBX Group is the world’s leading technology partner, connecting and empowering the world of travel. We’re game-changers, disruptors, the people who bring together local and global brands in accommodation, transport, activities and payments through our network of 300,000 hotels worldwide, 60,000 hard to reach high value clients such as tour operators, travel agents and loyalty schemes across 140 source markets. We are tech-driven, with a customer-first philosophy, and commercial teams whose know…",https://www.adzuna.es/details/5788549885?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
